Sub_ID,Sess_Day,Attn_Dep,Hemifield,Sweep,Pre,Post,NL_ID
10.0,2.0,0.0,0.0,2.0,0.71687431198752,0.7953283190509631,2663.0
10.0,2.0,0.0,0.0,3.0,0.664860814681888,0.7614832581886721,2663.0
10.0,2.0,0.0,0.0,4.0,0.5784260984819455,0.5059516052018025,2663.0
10.0,2.0,0.0,0.0,5.0,1.0,0.41698788105256496,2663.0
10.0,1.0,0.0,0.0,0.0,0.4174978029777234,0.5237544673752325,2663.0
10.0,1.0,0.0,0.0,1.0,0.8067013980607576,1.0898341316608104,2663.0
10.0,1.0,0.0,0.0,2.0,1.0,1.0784980611993362,2663.0
10.0,1.0,0.0,0.0,3.0,0.8531415896351194,1.026451173757002,2663.0
10.0,1.0,0.0,0.0,4.0,0.6628945571162599,0.9082031778040703,2663.0
10.0,1.0,0.0,0.0,5.0,0.8200848756317564,1.1511519325267763,2663.0
11.0,2.0,1.0,0.0,0.0,0.23055158066382878,0.30355973451286317,2664.0
11.0,2.0,1.0,0.0,1.0,0.5874756198907344,0.6656308944255054,2664.0
11.0,2.0,1.0,0.0,2.0,0.8692689680630503,1.1496175036222116,2664.0
11.0,2.0,1.0,0.0,3.0,1.0,1.3198605918289597,2664.0
11.0,2.0,1.0,0.0,4.0,0.9852388303303611,1.287561691229127,2664.0
11.0,2.0,1.0,0.0,5.0,0.861524255450028,1.3024576733756683,2664.0
11.0,1.0,0.0,0.0,0.0,0.2816257602843992,0.2280498725122236,2664.0
11.0,1.0,0.0,0.0,1.0,0.5884851767259625,0.5935935922191584,2664.0
11.0,1.0,0.0,0.0,2.0,0.8936910549425381,0.9816864160882202,2664.0
11.0,1.0,0.0,0.0,3.0,1.0,1.1059462485357157,2664.0
11.0,1.0,0.0,0.0,4.0,0.9459580813524284,0.998684466798744,2664.0
11.0,1.0,0.0,0.0,5.0,0.9757269798051234,0.9680206412613523,2664.0
12.0,2.0,1.0,0.0,0.0,0.4525050472065755,0.3362663126363858,2665.0
12.0,2.0,1.0,0.0,1.0,0.8179314626179415,0.7122490511797178,2665.0
